window,start,end,geom_mean,n_windows,window_type,window_id,subset,fold,sub_label,tau,d,h
4,1285.92199993134,4117.75299978256,2301.11042166682,10,regular,12,by_practice,2,6,-3.37886669112626,0.456196413466817,0.356819495168418
4,1285.92199993134,4117.75299978256,2301.11042166682,10,regular,12,by_practice,2,14,-2.38577255726832,0.571630249461373,1
4,1285.92199993134,4117.75299978256,2301.11042166682,10,regular,12,by_practice,2,12,-2.36762649924757,0.57625006868116,1
4,1285.92199993134,4117.75299978256,2301.11042166682,10,regular,12,by_practice,2,9,-3.16875360562068,0.481800787426469,0.670107606485491
4,1285.92199993134,4117.75299978256,2301.11042166682,10,regular,12,by_practice,2,10,-2.66200490552209,0.545764542058347,1
4,1285.92199993134,4117.75299978256,2301.11042166682,10,regular,12,by_practice,2,21+,-1.93165858779776,0.640144930719703,1
4,1285.92199993134,4117.75299978256,2301.11042166682,10,regular,12,by_practice,2,11,-2.59347416023667,0.548132468391204,1
4,1285.92199993134,4117.75299978256,2301.11042166682,10,regular,12,by_practice,2,13,-2.46098090993601,0.574700691654253,1
4,1285.92199993134,4117.75299978256,2301.11042166682,10,regular,12,by_practice,2,18,-1.94660102047991,0.624260083868394,1
4,1285.92199993134,4117.75299978256,2301.11042166682,10,regular,12,by_practice,2,16,-2.43688555072728,0.567037038758259,1
5,4159.79800009727,13238.1209998131,7420.77551608107,10,regular,13,by_practice,2,4,-3.84223962664039,0.404488951286883,0.146948478679948
5,4159.79800009727,13238.1209998131,7420.77551608107,10,regular,13,by_practice,2,5,-3.91529359464703,0.397264667954546,0.0967241706995926
5,4159.79800009727,13238.1209998131,7420.77551608107,10,regular,13,by_practice,2,8,-3.45169135657909,0.449986969072206,0.351874716849687
5,4159.79800009727,13238.1209998131,7420.77551608107,10,regular,13,by_practice,2,7,-3.46825201839024,0.445728578931287,0.333150296846596
5,4159.79800009727,13238.1209998131,7420.77551608107,10,regular,13,by_practice,2,6,-3.62875032481687,0.429950560690978,0.223125951578117
5,4159.79800009727,13238.1209998131,7420.77551608107,10,regular,13,by_practice,2,12,-2.65736148787991,0.545143787346891,1
5,4159.79800009727,13238.1209998131,7420.77551608107,10,regular,13,by_practice,2,9,-2.9361825760341,0.503716344664217,1
5,4159.79800009727,13238.1209998131,7420.77551608107,10,regular,13,by_practice,2,10,-3.20044150958122,0.474613660338625,0.596945301672716
5,4159.79800009727,13238.1209998131,7420.77551608107,10,regular,13,by_practice,2,21+,-2.31539046009296,0.576844923835595,1
5,4159.79800009727,13238.1209998131,7420.77551608107,10,regular,13,by_practice,2,11,-2.87433105876223,0.512132116350583,1
5,4159.79800009727,13238.1209998131,7420.77551608107,10,regular,13,by_practice,2,17,-2.64708738349196,0.545568559305469,1
5,4159.79800009727,13238.1209998131,7420.77551608107,10,regular,13,by_practice,2,13,-2.60518033044479,0.544515181473472,1
5,4159.79800009727,13238.1209998131,7420.77551608107,10,regular,13,by_practice,2,18,-2.54287382085532,0.548036776320772,1
5,4159.79800009727,13238.1209998131,7420.77551608107,10,regular,13,by_practice,2,16,-1.82535178873882,0.623814121952069,1
6,13371.3069999218,42791.6510000229,23920.2906034776,10,regular,14,by_practice,2,4,-4.26359008230076,0.379131397803728,0.0749083547181133
6,13371.3069999218,42791.6510000229,23920.2906034776,10,regular,14,by_practice,2,5,-4.3479814909331,0.370573041574359,0.0433611378287029
6,13371.3069999218,42791.6510000229,23920.2906034776,10,regular,14,by_practice,2,8,-3.52076419396961,0.452912141455571,0.36765801454449
6,13371.3069999218,42791.6510000229,23920.2906034776,10,regular,14,by_practice,2,7,-3.97109268656755,0.407067361022337,0.128225255901226
6,13371.3069999218,42791.6510000229,23920.2906034776,10,regular,14,by_practice,2,6,-4.16499633825924,0.388762854594565,0.0742797264745851
6,13371.3069999218,42791.6510000229,23920.2906034776,10,regular,14,by_practice,2,14,-3.74131264947488,0.431774983026442,0.227617230979764
6,13371.3069999218,42791.6510000229,23920.2906034776,10,regular,14,by_practice,2,12,-2.97145220963424,0.509523365000081,1
6,13371.3069999218,42791.6510000229,23920.2906034776,10,regular,14,by_practice,2,9,-3.45892627698171,0.458666162279913,0.427369399218662
6,13371.3069999218,42791.6510000229,23920.2906034776,10,regular,14,by_practice,2,10,-3.61683964120251,0.445337485492038,0.317048308955727
6,13371.3069999218,42791.6510000229,23920.2906034776,10,regular,14,by_practice,2,21+,-2.49956406983524,0.549813494893212,1
6,13371.3069999218,42791.6510000229,23920.2906034776,10,regular,14,by_practice,2,11,-3.64345101872098,0.444371446112802,0.277634388977911
6,13371.3069999218,42791.6510000229,23920.2906034776,10,regular,14,by_practice,2,17,-2.38247610931074,0.568262342029059,1
6,13371.3069999218,42791.6510000229,23920.2906034776,10,regular,14,by_practice,2,13,-3.20293561341385,0.484488719315196,0.710295808616586
6,13371.3069999218,42791.6510000229,23920.2906034776,10,regular,14,by_practice,2,16,-2.76538989949099,0.526664221284344,1
6,13371.3069999218,42791.6510000229,23920.2906034776,10,regular,14,by_practice,2,15,-3.20605834133071,0.486826716410966,0.750733605920678
6,13371.3069999218,42791.6510000229,23920.2906034776,10,regular,14,by_practice,2,20,-2.77176783994897,0.515432701392384,1
7,42824.5380001068,137553.312999964,76750.6161513218,10,regular,15,by_practice,2,4,-4.94453515438243,0.326626627440278,0.0162915677326143
7,42824.5380001068,137553.312999964,76750.6161513218,10,regular,15,by_practice,2,5,-4.94918843042603,0.327122261775782,0.013350729138113
7,42824.5380001068,137553.312999964,76750.6161513218,10,regular,15,by_practice,2,8,-4.18235545730981,0.39377063364519,0.0847297030836668
7,42824.5380001068,137553.312999964,76750.6161513218,10,regular,15,by_practice,2,7,-4.43923548767004,0.371961417192928,0.0487657860504038
7,42824.5380001068,137553.312999964,76750.6161513218,10,regular,15,by_practice,2,6,-4.63948552565416,0.353394458482834,0.029996972700964
7,42824.5380001068,137553.312999964,76750.6161513218,10,regular,15,by_practice,2,14,-3.93189644222853,0.416370912455168,0.14619068778519
7,42824.5380001068,137553.312999964,76750.6161513218,10,regular,15,by_practice,2,12,-3.86133553929286,0.421997024159733,0.166001993783106
7,42824.5380001068,137553.312999964,76750.6161513218,10,regular,15,by_practice,2,9,-4.15299907665659,0.396737626582889,0.0917014797628203
7,42824.5380001068,137553.312999964,76750.6161513218,10,regular,15,by_practice,2,10,-3.86653871532618,0.421806145071032,0.166715476110837
7,42824.5380001068,137553.312999964,76750.6161513218,10,regular,15,by_practice,2,21+,-2.78957446598039,0.516939367464997,1
7,42824.5380001068,137553.312999964,76750.6161513218,10,regular,15,by_practice,2,11,-3.76254446553153,0.429440552295022,0.197828824095055
7,42824.5380001068,137553.312999964,76750.6161513218,10,regular,15,by_practice,2,17,-3.27261419942581,0.479731585122104,0.631141464644307
7,42824.5380001068,137553.312999964,76750.6161513218,10,regular,15,by_practice,2,13,-3.71674202393562,0.434767157652487,0.222481234208245
7,42824.5380001068,137553.312999964,76750.6161513218,10,regular,15,by_practice,2,18,-3.62028195572938,0.445211635039534,0.282451730389564
7,42824.5380001068,137553.312999964,76750.6161513218,10,regular,15,by_practice,2,16,-3.23546735429357,0.477068606988427,0.584474539528907
7,42824.5380001068,137553.312999964,76750.6161513218,10,regular,15,by_practice,2,19,-3.63344404208245,0.442253031012564,0.259246989051234
7,42824.5380001068,137553.312999964,76750.6161513218,10,regular,15,by_practice,2,15,-3.42807050174693,0.460342025861453,0.401042653547232
7,42824.5380001068,137553.312999964,76750.6161513218,10,regular,15,by_practice,2,20,-3.10039737240232,0.494720611393032,0.887012142578254
